experiment,video,quality,bitrate,fps,width,height,source_file,clean_file,steg_file,source_frames,clean_frames,steg_frames,SC_Frames,SC_Y_PSNR,SC_U_PSNR,SC_V_PSNR,SC_YUV_PSNR,SS_Frames,SS_Y_PSNR,SS_U_PSNR,SS_V_PSNR,SS_YUV_PSNR,CS_Frames,CS_Y_MSE,CS_Y_PSNR,CS_U_MSE,CS_U_PSNR,CS_V_MSE,CS_V_PSNR,CS_YUV_MSE,CS_YUV_PSNR,CS_Y_Different_Pixels,CS_U_Different_Pixels,CS_V_Different_Pixels,CS_Y_Max_Abs_Diff,CS_U_Max_Abs_Diff,CS_V_Max_Abs_Diff,CS_Worst_Frame,CS_Worst_Frame_Y_MSE,CS_Worst_Frame_Y_PSNR,CS_Worst_Frame_Y_Different_Pixels,CS_Worst_Frame_Y_Max_Diff,status
best_coeff_test,FourPeople,High,5000,60,1280,720,D:\碩士實驗\testdata\FourPeople_720p_60.yuv,D:\碩士實驗\testdata\ori_video\FourPeople_720p_60_High\FourPeople_720p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\best_coeff_test\FourPeople_720p_60_High\FourPeople_720p_60_High_hidden_test.yuv,601,300,300,300,43.20686351286778,47.28335048742923,48.622195793087556,44.28726888384596,300,42.78491559740311,47.21752589136983,48.601989045014605,43.9177934680108,300,2.0704174370659723,44.97022444233611,0.5730863715277777,50.54860280172609,0.42602844328703704,51.83641765637869,1.546797427179784,46.23646919837293,163775396,25392178,20714389,48,28,19,296,2.401205512152778,44.32651029226392,619278,15,OK
best_coeff_test,FourPeople,Low,1200,60,1280,720,D:\碩士實驗\testdata\FourPeople_720p_60.yuv,D:\碩士實驗\testdata\ori_video\FourPeople_720p_60_Low\FourPeople_720p_60_Low_hidden_test.yuv,D:\碩士實驗\testdata\best_coeff_test\FourPeople_720p_60_Low\FourPeople_720p_60_Low_hidden_test.yuv,601,300,300,300,40.7374811000065,45.423822140118624,46.69022844591929,41.89722728780288,300,40.68719362667306,45.47779168214112,46.72999221122788,41.85950694389368,300,3.07779212962963,43.248410761077764,0.8012689380787037,49.093020536223065,0.6545662905092593,49.97126725039186,2.294500624517747,44.52392180630837,159358227,27389302,24667439,65,19,18,297,3.9797059461805557,42.132293769020215,564525,36,OK
best_coeff_test,FourPeople,Middle,2500,60,1280,720,D:\碩士實驗\testdata\FourPeople_720p_60.yuv,D:\碩士實驗\testdata\ori_video\FourPeople_720p_60_Middle\FourPeople_720p_60_Middle_hidden_test.yuv,D:\碩士實驗\testdata\best_coeff_test\FourPeople_720p_60_Middle\FourPeople_720p_60_Middle_hidden_test.yuv,601,300,300,300,42.25673275569677,46.7301357041856,48.03575796861084,43.39061002938002,300,41.996071050124385,46.7070222094537,48.01076403553103,43.16103609057669,300,2.2750420211226854,44.56090938172289,0.6048645109953704,50.31422256821828,0.48222314814814815,51.298323068967505,1.6978759572723765,45.831744023097556,162054576,24796116,21507756,51,26,31,296,2.7725564236111113,43.70199967737024,545265,30,OK
best_coeff_test,Johnny,High,5000,60,1280,720,D:\碩士實驗\testdata\Johnny_720p_60.yuv,D:\碩士實驗\testdata\ori_video\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\best_coeff_test\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,601,300,300,300,43.610530948537665,48.54231180197124,49.126748945552066,44.76255647134578,300,43.2281343475358,48.51184516793489,49.1162388422826,44.425740903882414,300,1.7239637912326389,45.76552220860076,0.3764035011574074,52.374267064573495,0.34465611979166666,52.75694366538634,1.269485797646605,47.0945251429402,137054288,18211570,17136049,41,29,18,288,2.0491395399305556,45.01508827377201,479092,16,OK
best_coeff_test,Johnny,Low,1200,60,1280,720,D:\碩士實驗\testdata\Johnny_720p_60.yuv,D:\碩士實驗\testdata\ori_video\Johnny_720p_60_Low\Johnny_720p_60_Low_hidden_test.yuv,D:\碩士實驗\testdata\best_coeff_test\Johnny_720p_60_Low\Johnny_720p_60_Low_hidden_test.yuv,601,300,300,300,42.031482608534944,47.54284943884271,48.11379316898342,43.25433918611668,300,41.92785474435662,47.443280707161044,48.01926459738893,43.15145811613637,300,1.9994407154224536,45.121718292908895,0.5121363859953704,51.036947284124636,0.4609815104166667,51.49396854317848,1.4951467930169753,46.38396527225785,125011801,19523911,18455563,67,33,41,26,2.3882877604166666,44.349937079114596,394036,31,OK
best_coeff_test,Johnny,Middle,2500,60,1280,720,D:\碩士實驗\testdata\Johnny_720p_60.yuv,D:\碩士實驗\testdata\ori_video\Johnny_720p_60_Middle\Johnny_720p_60_Middle_hidden_test.yuv,D:\碩士實驗\testdata\best_coeff_test\Johnny_720p_60_Middle\Johnny_720p_60_Middle_hidden_test.yuv,601,300,300,300,42.839162823626715,48.18403273626225,48.760664034961714,44.042606665807,300,42.59155177870294,48.17586059637473,48.7490976841729,43.82296808654674,300,1.7967579282407407,45.58590790999284,0.3734735243055556,52.408205409428646,0.34739586226851854,52.72255719481792,1.3179835165895062,46.93170382096251,135198452,16331356,15778664,37,36,23,292,2.4710763888888887,44.201941898243334,582434,32,OK
best_coeff_test,KristenAndSara,High,5000,60,1280,720,D:\碩士實驗\testdata\KristenAndSara_720p_60.yuv,D:\碩士實驗\testdata\ori_video\KristenAndSara_720p_60_High\KristenAndSara_720p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\best_coeff_test\KristenAndSara_720p_60_High\KristenAndSara_720p_60_High_hidden_test.yuv,601,300,300,300,44.223855272977126,48.11858172259904,48.98618612187881,45.24585212866881,300,43.687548002699906,48.02794075302511,48.93560799436446,44.77889901430005,300,1.5483504050925927,46.232111087993744,0.4672987702546296,51.43485722733242,0.3809362702546296,52.32228035564488,1.1736061101466049,47.43557998959025,137496656,21384385,18861921,63,26,22,234,1.9664615885416667,45.19394893237995,495907,15,OK
best_coeff_test,KristenAndSara,Low,1200,60,1280,720,D:\碩士實驗\testdata\KristenAndSara_720p_60.yuv,D:\碩士實驗\testdata\ori_video\KristenAndSara_720p_60_Low\KristenAndSara_720p_60_Low_hidden_test.yuv,D:\碩士實驗\testdata\best_coeff_test\KristenAndSara_720p_60_Low\KristenAndSara_720p_60_Low_hidden_test.yuv,601,300,300,300,42.03696461532853,46.46434872916007,47.36464739953049,43.14017447065325,300,41.906732318070226,46.50654600017137,47.34180216462177,43.02977615394934,300,2.2010582139756942,44.704488318656395,0.6683311776620371,49.88088639425874,0.5787614872685185,50.50580736871585,1.6752209201388888,45.89008273034964,140184925,23078693,21620988,117,33,45,29,2.7392957899305554,43.75441430841469,476782,62,OK
best_coeff_test,KristenAndSara,Middle,2500,60,1280,720,D:\碩士實驗\testdata\KristenAndSara_720p_60.yuv,D:\碩士實驗\testdata\ori_video\KristenAndSara_720p_60_Middle\KristenAndSara_720p_60_Middle_hidden_test.yuv,D:\碩士實驗\testdata\best_coeff_test\KristenAndSara_720p_60_Middle\KristenAndSara_720p_60_Middle_hidden_test.yuv,601,300,300,300,43.32014167637755,47.58319482448719,48.466431264057384,44.398766289755606,300,43.12991459470612,47.56923528444078,48.463495350331456,44.234420105632665,300,1.5537278247974537,46.217054175363586,0.49507165798611114,51.184122964482825,0.4108627025462963,51.993836423695534,1.1868076099537037,47.38700038465518,129568709,20620521,18497375,133,29,36,152,1.8775813802083334,45.39481591112094,498253,42,OK
best_coeff_test,SpeedBag,High,8000,30,1920,1080,D:\碩士實驗\testdata\speed_bag_1080p.yuv,D:\碩士實驗\testdata\ori_video\speed_bag_1080p_30_High\speed_bag_1080p_30_High_hidden_test.yuv,D:\碩士實驗\testdata\best_coeff_test\speed_bag_1080p_30_High\speed_bag_1080p_30_High_hidden_test.yuv,570,150,150,150,44.82257594060983,50.4505627017324,48.57959533394986,45.88803850630931,150,44.51502259481867,50.43338724296386,48.547650871558226,45.62099478564527,150,1.0110179044495884,48.0832151414456,0.22365042438271604,54.63510634272953,0.3351912294238683,52.877877144617294,0.7671522119341564,49.28198819285724,122288650,15746632,20456668,23,10,13,78,1.5849729938271604,46.13058494144905,959469,18,OK
best_coeff_test,SpeedBag,Low,1200,30,1920,1080,D:\碩士實驗\testdata\speed_bag_1080p.yuv,D:\碩士實驗\testdata\ori_video\speed_bag_1080p_30_Low\speed_bag_1080p_30_Low_hidden_test.yuv,D:\碩士實驗\testdata\best_coeff_test\speed_bag_1080p_30_Low\speed_bag_1080p_30_Low_hidden_test.yuv,570,150,150,150,42.59764664157396,49.22371838864311,47.105534264088064,43.7784424251402,150,42.513498576757655,49.23271960080073,47.12103280576659,43.70632666101379,150,1.3688179655349795,46.76734664246099,0.29347069187242797,53.45515624938899,0.4465917695473251,51.631696458788355,1.035889053926612,47.9776711689464,139837911,18059890,23737239,43,13,21,78,3.671106288580247,42.482834021673426,1238692,33,OK
best_coeff_test,SpeedBag,Middle,5000,30,1920,1080,D:\碩士實驗\testdata\speed_bag_1080p.yuv,D:\碩士實驗\testdata\ori_video\speed_bag_1080p_30_Middle\speed_bag_1080p_30_Middle_hidden_test.yuv,D:\碩士實驗\testdata\best_coeff_test\speed_bag_1080p_30_Middle\speed_bag_1080p_30_Middle_hidden_test.yuv,570,150,150,150,44.34407281806723,50.27108516977143,48.33068749201645,45.44659198770213,150,44.029207516793825,50.25190504399384,48.30601767888385,45.17167894499153,150,1.060201986882716,47.87691747082586,0.22758792438271605,54.55931145820977,0.3374867026748971,52.84823695015487,0.8009804290980795,49.094584560677504,125081166,15779373,20602232,26,10,16,78,1.9429918981481482,45.24609371177489,1002945,20,OK
coeff_test,Fallout4,High,8000,60,1920,1080,D:\碩士實驗\testdata\Fallout4_1080p.yuv,D:\碩士實驗\testdata\ori_video\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\bits_count_1\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,3602,300,300,300,38.50189898828167,44.064263849056644,42.54626721431325,39.58849400126619,300,34.55780519735456,42.471938870848035,41.3368448548918,35.93291901934714,300,19.71988235435957,35.18176041185885,2.4250174768518518,44.2836548800263,3.0724380594135803,43.255972246311586,14.062830825617285,36.65007608591134,529088228,105940684,107510267,170,44,80,297,40.182019193672836,32.09048604099374,1702853,124,OK
coeff_test,Johnny,High,5000,60,1280,720,D:\碩士實驗\testdata\Johnny_720p_60.yuv,D:\碩士實驗\testdata\ori_video\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\bits_count_1\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,601,300,300,300,43.610530948537665,48.54231180197124,49.126748945552066,44.76255647134578,300,38.45831371813199,48.359818739528876,48.459471381297206,40.004989596696504,300,7.928597768373843,39.13883974976015,0.4206025173611111,51.89208493200518,0.48838288483796294,51.24319924986285,5.437229412615741,40.77702703324877,204308851,19567556,23050022,29,30,25,288,14.460557725694445,36.52895317389312,797040,18,OK
coeff_test,Fallout4,High,8000,60,1920,1080,D:\碩士實驗\testdata\Fallout4_1080p.yuv,D:\碩士實驗\testdata\ori_video\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\bits_count_2\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,3602,300,300,300,38.50189898828167,44.064263849056644,42.54626721431325,39.58849400126619,300,32.52091589752199,42.00215112209936,40.77297229113309,34.006048962651214,300,33.432966313014404,32.88905450137668,2.84910680941358,43.58371630171981,3.7721949845679013,42.36486227562618,23.39219450767318,34.44009394387256,541571180,109497024,113288748,158,50,78,195,61.030576774691355,30.275328865547365,1817938,131,OK
coeff_test,Johnny,High,5000,60,1280,720,D:\碩士實驗\testdata\Johnny_720p_60.yuv,D:\碩士實驗\testdata\ori_video\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\bits_count_2\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,601,300,300,300,43.610530948537665,48.54231180197124,49.126748945552066,44.76255647134578,300,38.51949088845559,48.103868436124124,48.62474515608543,40.060608848672345,300,7.8062819227430555,39.20636129157026,0.48322769097222223,51.28928547647515,0.4566283130787037,51.535175246015,5.360830615837191,40.83848275666365,197298496,22140036,21543052,45,22,21,31,11.330223524305556,37.58841883094989,640511,29,OK
coeff_test,Fallout4,High,8000,60,1920,1080,D:\碩士實驗\testdata\Fallout4_1080p.yuv,D:\碩士實驗\testdata\ori_video\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\bits_count_4\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,3602,300,300,300,38.50189898828167,44.064263849056644,42.54626721431325,39.58849400126619,300,30.944723145009092,41.072099119291146,40.13940319337374,32.4757017683861,300,49.42255624517747,31.191551565387094,3.785554095936214,42.34950904192917,4.606112879372428,41.49745784102947,34.346981992669754,32.77191778468347,561430159,116362588,121107216,167,50,59,148,94.95597752700617,28.355580518761535,1955917,92,OK
coeff_test,Johnny,High,5000,60,1280,720,D:\碩士實驗\testdata\Johnny_720p_60.yuv,D:\碩士實驗\testdata\ori_video\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\bits_count_4\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,601,300,300,300,43.610530948537665,48.54231180197124,49.126748945552066,44.76255647134578,300,36.63965076839383,47.157840579363494,47.80354746380575,38.22475923019535,300,12.745043012152777,37.077390553969444,0.7160076099537037,49.58162722717404,0.6384172164351852,50.079757705860445,8.7224328125,38.72442728035567,202168951,24877932,25419555,46,31,20,180,21.22479275173611,34.862369025746204,781413,20,OK
coeff_test,Fallout4,High,8000,60,1920,1080,D:\碩士實驗\testdata\Fallout4_1080p.yuv,D:\碩士實驗\testdata\ori_video\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\bits_count_8\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,3602,300,300,300,38.50189898828167,44.064263849056644,42.54626721431325,39.58849400126619,300,30.195097306600346,41.05286829300304,39.244042653586995,31.737340009266205,300,58.987301052919236,30.423218352639285,3.773483777006173,42.36337873659043,6.067800102880659,40.30049095880089,40.96508134859396,32.00666539248222,559540851,116351486,123725373,186,59,53,209,88.35391107253086,28.668545821284237,1910938,94,OK
coeff_test,Johnny,High,5000,60,1280,720,D:\碩士實驗\testdata\Johnny_720p_60.yuv,D:\碩士實驗\testdata\ori_video\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\bits_count_8\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,601,300,300,300,43.610530948537665,48.54231180197124,49.126748945552066,44.76255647134578,300,34.63149017488217,45.49045206867837,47.737363264955405,36.25248599161917,300,20.962915794994213,34.91628671029285,1.330999045138889,46.889026169567664,0.6623183159722222,49.92013595530101,14.307496756847994,36.5751670473118,211979915,27459276,25567879,54,29,24,282,33.43334092881945,32.88900583902828,723127,44,OK
coeff_test,Fallout4,High,8000,60,1920,1080,D:\碩士實驗\testdata\Fallout4_1080p.yuv,D:\碩士實驗\testdata\ori_video\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\br_range_LR_all\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,3602,300,300,300,38.50189898828167,44.064263849056644,42.54626721431325,39.58849400126619,300,32.98449041163713,42.2751446140506,41.02150545444603,34.45675641040094,300,29.612570235339508,33.41604257072616,2.5960242605452675,43.987716141218186,3.421381127829218,42.78878905363477,20.744614388288753,34.961749945202165,542473641,108259302,109326854,164,42,77,24,49.100853105709874,31.21991323003931,1885514,164,OK
coeff_test,Johnny,High,5000,60,1280,720,D:\碩士實驗\testdata\Johnny_720p_60.yuv,D:\碩士實驗\testdata\ori_video\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\br_range_LR_all\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,601,300,300,300,43.610530948537665,48.54231180197124,49.126748945552066,44.76255647134578,300,39.39877894149469,47.99483369752032,48.76026091022236,40.89231446428964,300,6.123675130208333,40.26068218178768,0.5085558883101852,51.06741673715402,0.43019616608796296,51.79413825235484,4.23890876253858,41.85826291870452,185807829,22974892,20891872,57,33,24,110,10.54904513888889,37.89867210208524,650204,20,OK
coeff_test,Fallout4,High,8000,60,1920,1080,D:\碩士實驗\testdata\Fallout4_1080p.yuv,D:\碩士實驗\testdata\ori_video\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\br_range_LR_half\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,3602,300,300,300,38.50189898828167,44.064263849056644,42.54626721431325,39.58849400126619,300,33.17669216978637,41.148112065043904,40.861022108848445,34.593351814524354,300,28.285903764789094,33.61510301397974,3.658707825360082,42.49752631594551,3.616019122942387,42.548496423371525,20.06972366790981,35.10538967968274,539660212,114945281,109540984,158,47,79,120,151.79868103780865,26.31812362829464,1789209,107,OK
coeff_test,Johnny,High,5000,60,1280,720,D:\碩士實驗\testdata\Johnny_720p_60.yuv,D:\碩士實驗\testdata\ori_video\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\br_range_LR_half\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,601,300,300,300,43.610530948537665,48.54231180197124,49.126748945552066,44.76255647134578,300,38.61916154217343,47.856609060939554,48.594418559663346,40.1477907838246,300,7.5884640227141205,39.3292648141055,0.5353202256944445,50.84466708477288,0.4617767361111111,51.486483110937414,5.225158842110339,40.94980863557841,175238273,24269556,21520917,40,30,22,22,19.435590277777777,35.2448262575456,629809,25,OK
coeff_test,Fallout4,High,8000,60,1920,1080,D:\碩士實驗\testdata\Fallout4_1080p.yuv,D:\碩士實驗\testdata\ori_video\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\eob_16\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,3602,300,300,300,38.50189898828167,44.064263849056644,42.54626721431325,39.58849400126619,300,29.644543531497053,41.70707453586907,39.9458843493919,31.239833208119624,300,67.42579307323817,29.842542974700045,3.107796328446502,43.206278115917264,4.894746322016461,41.233501721451525,46.28428582390261,31.476467940045328,560516826,113677807,119528099,182,51,56,187,136.152371720679,26.790551498872475,1931891,79,OK
coeff_test,Johnny,High,5000,60,1280,720,D:\碩士實驗\testdata\Johnny_720p_60.yuv,D:\碩士實驗\testdata\ori_video\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\eob_16\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,601,300,300,300,43.610530948537665,48.54231180197124,49.126748945552066,44.76255647134578,300,36.611351134598216,47.311149890463426,48.050938376913194,38.20516368932215,300,12.815186389612268,37.05355433734974,0.7102360243055555,49.61677664233859,0.5898195746527778,50.4236117925332,8.760133526234569,38.70569634920731,209943976,26863203,25758220,48,30,20,60,20.035797526041666,35.112737266389715,714137,25,OK
coeff_test,Fallout4,High,8000,60,1920,1080,D:\碩士實驗\testdata\Fallout4_1080p.yuv,D:\碩士實驗\testdata\ori_video\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\eob_32\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,3602,300,300,300,38.50189898828167,44.064263849056644,42.54626721431325,39.58849400126619,300,33.20150103819722,42.29323013447922,41.196152443207694,34.6666016540995,300,27.970016984953705,33.6638763076848,2.5621418402777776,44.04477192233319,3.2500368119855967,43.01192080765445,19.61537443201303,35.2048375820582,553964837,107699990,109465910,159,45,76,0,49.94987606095679,31.14545945905696,1754272,33,OK
coeff_test,Johnny,High,5000,60,1280,720,D:\碩士實驗\testdata\Johnny_720p_60.yuv,D:\碩士實驗\testdata\ori_video\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\eob_32\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,601,300,300,300,43.610530948537665,48.54231180197124,49.126748945552066,44.76255647134578,300,35.43859191475884,46.638284966192344,47.79881730114259,37.056466356342,300,17.236827101417823,35.76623035525644,0.8680582175925926,48.74531508120735,0.6311654947916666,50.1293711247768,11.741088686342593,37.43371992359221,199826673,26233181,25425867,52,26,24,10,41.94494466145834,31.904007351056265,579860,37,OK
coeff_test,Fallout4,High,8000,60,1920,1080,D:\碩士實驗\testdata\Fallout4_1080p.yuv,D:\碩士實驗\testdata\ori_video\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\eob_8\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,3602,300,300,300,38.50189898828167,44.064263849056644,42.54626721431325,39.58849400126619,300,29.835114990813544,41.625191831727946,39.34236860449949,31.40669878393988,300,64.37399705986368,30.04369885028526,3.2196311406893003,43.05274241575567,5.813503761574074,40.48642403059904,44.421520523619684,31.654869407456015,560580318,113983395,122042072,175,52,55,180,122.93385706018519,27.23408853006437,1990540,49,OK
coeff_test,Johnny,High,5000,60,1280,720,D:\碩士實驗\testdata\Johnny_720p_60.yuv,D:\碩士實驗\testdata\ori_video\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\eob_8\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,601,300,300,300,43.610530948537665,48.54231180197124,49.126748945552066,44.76255647134578,300,34.700546646286206,47.33212788940402,46.80846550904089,36.33719671378686,300,20.680448408564814,34.97520409654223,0.6799983506944445,49.80572501522219,0.9380819444444445,48.40839583826121,14.056645654899691,36.651986637523116,208503802,27190624,32186567,66,30,25,114,45.82796440972222,31.519497937225907,731213,31,OK
coeff_test,Fallout4,High,8000,60,1920,1080,D:\碩士實驗\testdata\Fallout4_1080p.yuv,D:\碩士實驗\testdata\ori_video\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\nonzero_ratio_10\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,3602,300,300,300,38.50189898828167,44.064263849056644,42.54626721431325,39.58849400126619,300,27.35045795877329,41.108922023207334,39.037417732715824,28.993658811273516,300,116.36362532150206,27.472631175899238,3.790298990483539,42.34406891059329,6.316873488940329,40.12578181710648,79.26027896090535,29.14024764343766,582458888,117390321,124376228,147,48,77,297,190.44305314429013,25.333152254888315,1876319,147,OK
coeff_test,Johnny,High,5000,60,1280,720,D:\碩士實驗\testdata\Johnny_720p_60.yuv,D:\碩士實驗\testdata\ori_video\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\nonzero_ratio_10\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,601,300,300,300,43.610530948537665,48.54231180197124,49.126748945552066,44.76255647134578,300,34.1889437059738,47.16821860822398,47.6953233331383,35.8479582355022,300,23.401476953125,34.4383709267357,0.7223354021990741,49.54341460388168,0.6777293258101852,49.820240826028474,15.834328756751542,36.13480703227405,213480094,26431898,25946757,40,28,24,123,29.835218098958332,33.383511439323755,771423,27,OK
coeff_test,Fallout4,High,8000,60,1920,1080,D:\碩士實驗\testdata\Fallout4_1080p.yuv,D:\碩士實驗\testdata\ori_video\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\nonzero_ratio_25\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,3602,300,300,300,38.50189898828167,44.064263849056644,42.54626721431325,39.58849400126619,300,28.440531365182323,41.19982295152531,39.82566810348497,30.06710222323967,300,90.07884540573559,28.584575499362547,3.658589480452675,42.497666795519066,5.088155009002057,41.065200273846294,61.51035435206619,30.24132131930592,573113576,117574392,124610916,158,46,77,60,182.1872723765432,25.525623270328396,1934090,55,OK
coeff_test,Johnny,High,5000,60,1280,720,D:\碩士實驗\testdata\Johnny_720p_60.yuv,D:\碩士實驗\testdata\ori_video\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\nonzero_ratio_25\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,601,300,300,300,43.610530948537665,48.54231180197124,49.126748945552066,44.76255647134578,300,35.47532622270471,47.752826732091606,48.23068252345237,37.11608246852091,300,17.114791236255787,35.79708754822883,0.5802942274305556,50.49432110495566,0.5482471498842593,50.74103978234276,11.597951053722994,37.48699089284035,203703614,25141534,25233499,54,27,24,180,33.815837673611114,32.83960210788614,713396,27,OK
coeff_test,Fallout4,High,8000,60,1920,1080,D:\碩士實驗\testdata\Fallout4_1080p.yuv,D:\碩士實驗\testdata\ori_video\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\nonzero_ratio_50\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,3602,300,300,300,38.50189898828167,44.064263849056644,42.54626721431325,39.58849400126619,300,31.087698382515452,41.33928443510504,40.26971860859529,32.62113532987736,300,47.68749106867284,31.346758869073863,3.4615779320987654,42.73806247338637,4.364919058641975,41.73104166139282,33.09607687757202,32.93303844173755,556790997,114738246,114691619,173,45,63,76,85.06126977237655,28.83348499407136,1993300,65,OK
coeff_test,Johnny,High,5000,60,1280,720,D:\碩士實驗\testdata\Johnny_720p_60.yuv,D:\碩士實驗\testdata\ori_video\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\nonzero_ratio_50\Johnny_720p_60_High\Johnny_720p_60_High_hidden_test.yuv,601,300,300,300,43.610530948537665,48.54231180197124,49.126748945552066,44.76255647134578,300,37.80614381252804,48.207140881088435,48.71975585246196,39.38399593339997,300,9.443629741753472,38.37941409596501,0.46024050925925925,51.50095519300399,0.4334548466435185,51.76136497521451,6.444702387152778,40.038774941981366,185816129,20617804,20116622,38,24,23,229,16.505213758680554,35.95459207626344,658095,30,OK
coeff_test,Fallout4,High,8000,60,1920,1080,D:\碩士實驗\testdata\Fallout4_1080p.yuv,D:\碩士實驗\testdata\ori_video\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,D:\碩士實驗\testdata\coeff_test\scan_pos_3eob4\Fallout4_1080p_60_High\Fallout4_1080p_60_High_hidden_test.yuv,3602,300,300,300,38.50189898828167,44.064263849056644,42.54626721431325,39.58849400126619,300,31.90122151112191,42.041250557520385,40.89882386059226,33.426739992311184,300,39.03727880497685,32.216008244442605,2.7825603587962964,43.686357671215944,3.606945775462963,42.55940747408496,27.089770225694444,33.80275039486872,545651636,111301759,112269921,160,62,67,24,109.72959972993827,27.727565658784854,1851181,160,OK
